city,school,menu_name,menu_date
부산광역시,명호고등학교,검정쌀밥1  <br/>참치김치찌개(안)  (2.5.6.9.)<br/>수육  (5.6.9.10.)<br/>옥수수달걀찜  (1.13.)<br/>열무된장무침  (5.6.)<br/>찜순대  (2.5.6.10.13.16.)<br/>김치(명호)  (9.)<br/>쌈장  (5.6.13.),20220901
부산광역시,명호고등학교,백미밥  <br/>연두부달걀탕18  (1.5.6.9.)<br/>치즈떡볶이  (1.2.5.6.13.16.17.18.)<br/>김말이  (1.5.6.16.)<br/>오징어튀김(1)  (1.5.6.17.)<br/>도시락김  <br/>김치(명호)  (9.),20220902
부산광역시,명호고등학교,백미밥  <br/>함박스테이크&소스  (1.2.5.6.10.12.13.15.16.18.)<br/>양배추샐러드&키위드레싱  (1.2.5.6.11.13.)<br/>감자튀김*치즈소스  (1.2.5.6.12.13.15.16.)<br/>김치(명호)  (9.)<br/>양송이스프(안)  (2.5.6.13.15.16.),20220905
부산광역시,명호고등학교,팥찰밥  (5.)<br/>쇠고기미역국1  (5.6.16.)<br/>돼지갈비찜(감자/밤/표고)  (5.6.10.13.)<br/>김가루청포묵무침(a)*  (5.6.)<br/>오징어미나리무침  (5.6.13.17.)<br/>김치(명호)  (9.)<br/>초코케이크  (1.2.5.6.),20220907
부산광역시,명호고등학교,잔치국수*  (1.5.6.9.18.)<br/>셀프충무김밥1  (1.5.6.9.13.17.18.)<br/>고구마맛탕1  (5.6.13.)<br/>석박지(영양량)  (9.)<br/>식혜  <br/>약과  (1.5.6.),20220908
부산광역시,명호고등학교,현미밥  <br/>단배추된장국(안)  (5.6.)<br/>치커리오이무침  (5.6.13.)<br/>돈육고추장불고기*  (5.6.10.13.)<br/>연어구이  (2.5.6.12.13.)<br/>김치(명호)  (9.)<br/>어니언소스  (1.2.5.6.16.18.),20220913
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>닭다리칼국수  (5.6.15.)<br/>삼색나물*  (5.6.)<br/>아몬드멸치볶음1  (4.5.6.13.14.)<br/>율밤떡갈비  (1.2.5.6.10.12.15.16.18.)<br/>김치(명호)  (9.)<br/>파인애플쥬스  (13.),20220914
부산광역시,명호고등학교,기장밥1  <br/>꼬지어묵탕  (1.5.6.13.)<br/>모듬콩조림18  (4.5.6.13.)<br/>온두부*  (5.6.)<br/>분모자간장찜닭  (2.5.6.7.8.13.15.16.18.)<br/>볶음김치  (5.6.9.),20220915
부산광역시,명호고등학교,*콩나물밥  (5.6.)<br/>양념장  (5.6.)<br/>감자옹심이국*  (2.5.6.15.)<br/>지파이  (5.6.15.)<br/>김치(명호)  (9.)<br/>황도토마토절임  (11.12.),20220916
부산광역시,명호고등학교,찰보리밥  <br/>육개장(안)  (5.6.16.)<br/>돈육두부조림  (5.6.10.13.)<br/>훈제오리고기*소스*  (1.2.5.6.)<br/>도토리묵채소무침(a)  (5.6.13.)<br/>김치(명호)  (9.),20220920
부산광역시,명호고등학교,차수수밥  <br/>돈육순두부찌개  (5.6.9.10.13.17.18.)<br/>미역줄기볶음1  <br/>달걀말이*  (1.13.)<br/>돈까스유린기  (1.5.6.10.13.18.)<br/>깍두기(명호)  (9.),20220921
부산광역시,명호고등학교,로제스파게티  (1.2.5.6.9.10.12.13.16.)<br/>칠리핫도그  (1.2.5.6.10.13.15.16.)<br/>리코타치즈샐러드  (2.12.13.)<br/>오이피클9봉  (13.)<br/>딸기우유  (2.),20220922
부산광역시,명호고등학교,잡채밥(자장)  (1.2.5.6.10.13.15.16.18.)<br/>만두국1  (1.5.6.10.16.18.)<br/>양배추겉절이  (5.6.13.)<br/>소떡소떡  (1.2.3.5.6.10.12.15.16.18.)<br/>단무지  (13.)<br/>골드파인애플바/생과  ,20220923
부산광역시,명호고등학교,현미밥  <br/>들깨수제비국  (5.6.9.)<br/>오이무침*  (5.6.13.)<br/>콩나물불고기  (5.6.10.13.16.18.)<br/>고등어구이  (7.13.)<br/>김치(명호)  (9.),20220926
부산광역시,명호고등학교,고기짬뽕  (2.5.6.9.10.13.15.16.17.18.)<br/>후르츠탕수육  (1.2.5.6.10.11.12.13.16.18.)<br/>단무지  (13.)<br/>짜먹는요구르트(포/딸)  (2.)<br/>오렌지  ,20220927
부산광역시,명호고등학교,들깨무채국1  (5.6.)<br/>제육생채소비빔밥  (5.6.10.13.)<br/>핫도그(오븐)  (1.2.5.6.10.12.15.16.)<br/>김치(명호)  (9.)<br/>마카롱  (1.2.6.),20220928
부산광역시,명호고등학교,찰보리밥  <br/>등뼈감자탕*  (5.6.9.10.13.)<br/>실곤약무침(안)  (5.6.13.)<br/>꽈리고추어묵볶음  (1.5.6.13.)<br/>오징어김치전(안)  (5.6.9.17.)<br/>김치(명호)  (9.),20220929
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>닭곰탕*당면*  (5.6.10.13.15.)<br/>*부추겉절이(연)  (5.6.13.)<br/>코다리칠리강정  (1.5.6.12.13.)<br/>김치(명호)  (9.)<br/>딸기쨈파이  (1.2.5.6.),20220930
부산광역시,명호고등학교,기장밥1  <br/>돼지고기김치찌개1  (5.6.9.10.)<br/>아귀해물찜  (5.9.13.)<br/>쑥갓두부무침1  (5.)<br/>언양식반달불고기  (1.2.5.6.10.12.15.16.)<br/>골라먹는과일젤리  <br/>깍두기(명호)  (9.),20221004
부산광역시,명호고등학교,중화비빔밥  (5.6.12.13.18.)<br/>미니우동  (1.2.5.6.9.)<br/>꼬들단무지  <br/>계란후라이  (1.)<br/>멘보샤  (1.5.6.9.12.13.)<br/>과일(키위)  ,20221005
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>한우곰탕*당면*  (16.)<br/>새우젓달걀찜  (1.9.)<br/>*부추겉절이(연)  (13.)<br/>생선까스  (1.5.6.)<br/>김치(명호)  (9.)<br/>구슬아이스크림  (1.2.5.),20221006
부산광역시,명호고등학교,목살볶음밥(안)*  (1.2.5.6.10.13.15.16.18.)<br/>옥수수크림스프  (1.2.5.6.13.16.)<br/>양상추샐러드  (12.)<br/>고구마치즈돈가스  (1.2.5.6.10.)<br/>웨지감자구이(수제)*  <br/>김치(명호)  (9.)<br/>블루베리드레싱  (2.13.)<br/>생크림케이크  (1.2.5.6.),20221007
부산광역시,명호고등학교,김밥(1줄)  (1.2.5.6.10.15.16.)<br/>꼬지어묵탕  (1.5.6.13.)<br/>떡볶이*  (1.5.6.13.)<br/>만두튀김  (1.5.6.10.16.18.)<br/>김치(명호)  (9.),20221012
부산광역시,명호고등학교,찰보리밥  <br/>단배추된장국(안)  (5.6.)<br/>삼색나물*  (5.6.)<br/>햄구이  (1.2.5.6.10.)<br/>마요치킨  (1.5.6.15.)<br/>김치(명호)  (9.)<br/>케첩  (12.),20221017
부산광역시,명호고등학교,팥찰밥  (5.)<br/>들깨미역국  (5.6.)<br/>돼지갈비찜(단호박)  (5.6.10.13.18.)<br/>송편  <br/>미나리무생채  (5.6.13.)<br/>파프리카잡채  (1.5.6.13.)<br/>김치(명호)  (9.),20221018
부산광역시,명호고등학교,자장면(1/2)  (2.5.6.13.16.18.)<br/>해물짬뽕국(1/2)  (5.6.9.13.17.18.)<br/>꼬들단무지  <br/>유린기  (1.2.5.6.10.13.15.18.)<br/>과일에이드  ,20221019
부산광역시,명호고등학교,차수수밥  <br/>팽이버섯된장국(표준)  (5.6.)<br/>돈육메추리알장조림*  (1.5.6.10.13.)<br/>도라지일미무침1  (5.6.13.17.)<br/>치즈달걀말이  (1.2.5.6.13.)<br/>김치(명호)  (9.)<br/>크로플*메이플시럽  (1.2.5.6.13.),20221020
부산광역시,명호고등학교,나물비빔밥  (5.6.13.16.)<br/>미소팽이장국  (5.6.)<br/>계란후라이  (1.)<br/>호떡  (1.2.5.6.)<br/>김치(명호)  (9.)<br/>약고추장(채식)  (5.6.13.)<br/>망고주스  (13.),20221021
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>짬뽕순두부찌개  (5.6.9.13.18.)<br/>새송이호박볶음*  (5.6.9.)<br/>고등어구이  (7.13.)<br/>미트볼리가토니(토마토)  (1.2.5.6.10.12.13.15.16.)<br/>깍두기(명호)  (9.),20221024
부산광역시,명호고등학교,검정쌀밥1  <br/>부대찌개*  (1.2.5.6.9.10.12.13.15.16.)<br/>오이무침*  (13.)<br/>김&참치소스(참치쌈밥a)  (1.5.13.)<br/>동그랑땡구이  (1.5.6.10.12.15.16.)<br/>깍두기(명호)  (9.),20221025
부산광역시,명호고등학교,순대돼지국밥*  (2.5.6.9.10.13.16.)<br/>아삭고추된장무침(연)  (5.6.)<br/>*부추겉절이(연)  (13.)<br/>오징어김치전(안)  (5.6.9.17.)<br/>석박지(영양량)  (9.)<br/>떠먹는요구르트(저당)  (2.),20221026
부산광역시,명호고등학교,현미밥  <br/>양념장  (5.6.)<br/>들깨수제비국  (5.6.9.)<br/>연두부  (5.)<br/>김치찜닭  (5.6.9.13.15.)<br/>명태살어묵전  (1.5.6.)<br/>과일(사과)  <br/>깍두기(명호)  (9.),20221027
부산광역시,명호고등학교,스팸마요덮밥(a)  (1.2.5.6.10.13.15.16.)<br/>단배추된장국(안)  (5.6.)<br/>칠리새우  (1.5.6.9.12.13.)<br/>김치(명호)  (9.)<br/>파인애플쥬스  (13.),20221028
부산광역시,명호고등학교,새우버거  (1.2.5.6.9.12.13.)<br/>닭다리삼계죽  (15.)<br/>감자튀김*케첩  (5.6.12.)<br/>김치(명호)  (9.)<br/>흰우유  (2.),20221031
부산광역시,명호고등학교,컵스프  (1.2.5.6.16.)<br/>상하이스파게티  (1.2.5.6.9.10.12.13.15.16.18.)<br/>치킨샐러드*  (1.2.5.6.13.15.18.)<br/>오이피클9봉  (13.),20221101
부산광역시,명호고등학교,돈육카레라이스(a)  (2.5.6.10.12.13.15.16.18.)<br/>오이무침*  (13.)<br/>김치(명호)  (9.)<br/>딸기버블라떼  (2.13.)<br/>햄치즈샌드위치  (1.2.5.6.10.),20221102
부산광역시,명호고등학교,김치볶음밥  (9.10.)<br/>단배추들깨시락국1  (5.6.)<br/>바질크림떡볶이  (1.2.5.6.10.13.15.16.)<br/>미니돈가스*소스(a)  (1.2.5.6.10.12.13.16.18.)<br/>김치(명호)  (9.)<br/>요구르트  (2.),20221104
부산광역시,명호고등학교,백미밥  <br/>아욱된장국1  (5.6.9.)<br/>열대과일샐러드  (1.2.5.6.11.13.)<br/>감자튀김*치즈소스  (1.2.5.6.12.13.)<br/>멘츠카츠*소스  (1.2.5.6.10.12.15.16.)<br/>김치(명호)  (9.),20221107
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>닭다리삼계탕  (15.)<br/>느타리잔파초무침  (5.6.)<br/>볶음쌀국수(팟타이)  (1.4.5.6.9.13.18.)<br/>노란호박전  (5.6.13.)<br/>김치(명호)  (9.),20221108
부산광역시,명호고등학교,백미밥  <br/>우동장국1  (1.2.5.6.8.9.13.16.18.)<br/>건파래볶음1  (13.)<br/>국물떡볶이  (1.2.5.6.12.13.16.18.)<br/>김말이  (1.5.6.16.)<br/>만두튀김  (1.5.6.10.16.18.)<br/>김치(명호)  (9.)<br/>하루견과  (2.4.14.19.),20221109
부산광역시,명호고등학교,현미밥  <br/>김치콩나물국1  (5.6.9.)<br/>삼치무조림  (5.6.13.)<br/>브로콜리숙회&초장  (5.6.13.)<br/>두부담은찰도그롤  (1.2.5.6.9.10.15.16.18.)<br/>에그타르트18  (1.2.5.6.)<br/>깍두기(명호)  (9.),20221110
부산광역시,명호고등학교,장어데리야끼덮밥  (1.5.6.13.)<br/>미소팽이장국  (5.6.)<br/>김치(명호)  (9.)<br/>크림치즈찰떡  (2.5.)<br/>감귤샐러드  (2.11.)<br/>홍삼주스  ,20221111
부산광역시,명호고등학교,자장면(주식)  (1.2.5.6.12.13.16.18.)<br/>중국식오이무침  (5.6.13.18.)<br/>크림/칠리새우  (1.2.5.6.9.12.13.)<br/>단무지  (13.)<br/>골드파인애플바/생과  ,20221118
부산광역시,명호고등학교,추억의도시락(비엔나)  (1.2.5.6.9.10.15.16.)<br/>들깨무채국1  (5.6.)<br/>오란다  (1.2.5.6.)<br/>깍두기(명호)  (9.),20221121
부산광역시,명호고등학교,병아리콩밥  <br/>북어달걀국  (1.5.6.)<br/>김가루청포묵무침(a)*  (5.6.)<br/>오리수제비불고기*  (5.6.13.)<br/>오징어먹물까스  (1.5.6.17.)<br/>김치(명호)  (9.),20221122
부산광역시,명호고등학교,백미밥  <br/>*돼지국밥(소면)  (2.5.6.9.10.13.16.)<br/>아삭고추된장무침(연)  (5.6.)<br/>부추겉절이*  (5.6.13.)<br/>미니붕어빵  (1.2.5.6.)<br/>깍두기(명호)  (9.),20221123
부산광역시,명호고등학교,팥찰밥  (5.)<br/>바지락미역국*  (5.6.18.)<br/>돼지갈비찜(감자/밤/표고)  (5.6.10.13.)<br/>파프리카잡채  (1.5.6.13.)<br/>새송이호박볶음*  (5.6.9.)<br/>김치(명호)  (9.)<br/>생크림케이크  (1.2.5.6.),20221124
부산광역시,명호고등학교,백미밥  <br/>짬뽕수제비(a)  (5.6.9.13.17.18.)<br/>닭볶음탕  (5.6.13.15.)<br/>봄동겉절이  (13.)<br/>오징어부추전*  (6.17.)<br/>김치(명호)  (9.),20221128
부산광역시,명호고등학교,검정쌀밥1  <br/>비빔칼국수  (5.6.12.13.)<br/>시래기콩나물된장국  (5.6.8.9.)<br/>통곡물멸치볶음  (5.6.13.)<br/>돈육김치볶음  (5.6.9.10.13.)<br/>김치(명호)  (9.),20221129
부산광역시,명호고등학교,잔치국수*  (1.5.6.9.18.)<br/>치킨또띠아*  (1.2.5.6.15.18.)<br/>포도주스  (13.)<br/>깍두기(명호)  (9.),20221130
부산광역시,명호고등학교,현미밥  <br/>육개장(안)  (5.6.16.)<br/>미트볼떡조림*  (1.2.5.6.10.12.13.15.16.18.)<br/>오이무침*  (13.)<br/>달고기버터구이  <br/>김치(명호)  (9.)<br/>단감  ,20221201
부산광역시,명호고등학교,닭다리칼국수  (5.6.15.)<br/>갈비만두&초간장  (1.5.6.10.13.16.18.)<br/>셀프충무김밥1  (1.5.6.9.13.17.18.)<br/>배추겉절이  (13.),20221202
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>맑은동태탕  (5.6.9.)<br/>분모자간장찜닭  (2.5.6.8.13.15.16.18.)<br/>느타리잔파초무침  (5.6.)<br/>달고기두부전  (5.)<br/>김치(명호)  (9.)<br/>요구르트  (2.),20221205
부산광역시,명호고등학교,기장밥1  <br/>김치어묵탕  (1.5.6.9.)<br/>겨울초무침  (13.)<br/>오리불고기(느타리/떡)  (5.6.13.)<br/>생선까스  (1.5.6.)<br/>김치(명호)  (9.)<br/>수제타르소스(a)*  (1.5.)<br/>오렌지  ,20221206
부산광역시,명호고등학교,*산채비빔밥*약고추장  (5.6.16.)<br/>배추된장국  (5.6.18.)<br/>계란후라이  (1.)<br/>고구마떡맛탕1  (5.6.13.)<br/>망고황도요거트샐러드(a)  (2.11.)<br/>깍두기(명호)  (9.),20221207
부산광역시,명호고등학교,차조밥  <br/>수제비감자탕  (5.6.9.10.13.)<br/>미나리무생채  (5.6.13.)<br/>오징어김치전(안)  (5.6.9.17.)<br/>만두튀김&비빔채소  (1.5.6.10.13.16.18.)<br/>깍두기(명호)  (9.),20221208
부산광역시,명호고등학교,햄야채볶음밥*  (1.2.5.6.10.13.15.16.18.)<br/>매운중국식짬뽕탕  (1.2.5.6.10.12.13.15.16.18.)<br/>양배추겉절이  (5.6.13.)<br/>한입꿔바로우  (1.5.6.10.)<br/>단무지  (13.)<br/>배맛주스  (13.),20221209
부산광역시,명호고등학교,백미밥  <br/>우동장국1  (1.2.5.6.8.9.13.16.18.)<br/>김&참치소스(참치쌈밥a)  (1.5.13.)<br/>로제떡볶이  (2.5.6.10.13.15.16.)<br/>오징어튀김(1)  (1.5.6.17.)<br/>고추튀김(1)  (1.5.6.10.18.)<br/>김치(명호)  (9.),20221212
부산광역시,명호고등학교,몬테크리스토(수제)  (1.2.5.6.10.13.)<br/>돈육카레라이스(a)  (2.5.6.10.12.13.16.18.)<br/>유부장국  (5.6.)<br/>오리엔탈샐러드  (2.5.6.10.12.)<br/>김치(명호)  (9.),20221213
부산광역시,명호고등학교,떡갈비마요덮밥  (1.5.6.10.13.15.16.18.)<br/>도넛  (1.2.5.6.)<br/>들깨무채국1  (5.6.)<br/>양상추샐러드  (12.)<br/>김치(명호)  (9.)<br/>유자드레싱  (2.13.),20221214
부산광역시,명호고등학교,1/2백미밥+김가루  <br/>잔치국수*  (1.5.6.9.18.)<br/>양념장  (5.6.)<br/>닭강정*샌드위치  (1.2.5.6.12.13.15.)<br/>석박지(영양량)  (9.)<br/>초코우유  (2.),20221215
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>돼지고기김치찌개1  (5.6.9.10.)<br/>도라지일미무침1  (5.6.13.17.)<br/>샐러드우동(a)  (5.6.7.9.12.13.18.)<br/>돈가스  (1.2.5.6.10.)<br/>김치(명호)  (9.)<br/>돈가스소스(수제)*  (1.2.5.6.11.12.13.16.18.)<br/>짜먹는요구르트(포)  (2.)<br/>깍두기(명호)  (9.),20221219
부산광역시,명호고등학교,검정쌀밥1  <br/>도토리묵국*양념장(a)  (9.)<br/>춘천닭갈비(깻잎순a)  (5.6.13.15.)<br/>오이양파절임  <br/>옥수수치즈구이  (1.2.5.13.)<br/>깍두기(명호)  (9.),20221220
부산광역시,명호고등학교,백미밥  <br/>순대돼지국밥*  (2.5.6.9.10.13.16.)<br/>구슬떡  <br/>부추겉절이*  (5.6.13.)<br/>해물파전  (1.5.6.9.13.17.18.)<br/>귤1  <br/>깍두기(명호)  (9.),20221221
부산광역시,명호고등학교,백미밥  <br/>단팥죽(주찬)  (13.)<br/>맑은콩나물국  (5.6.)<br/>돈육고추장불고기*  (5.6.10.13.)<br/>비엔나떡볶음  (2.5.6.10.12.13.15.16.)<br/>나박김치  (9.)<br/>요구르트  (2.),20221222
부산광역시,명호고등학교,크루통크림스프  (1.2.5.6.13.16.)<br/>토마토스파게티*  (1.2.5.6.10.12.13.15.16.)<br/>치킨샐러드*  (1.2.5.6.13.15.18.)<br/>오이피클9봉  (13.)<br/>초코케이크  (1.2.5.6.)<br/>과일에이드  ,20221223
부산광역시,명호고등학교,팥찰밥  (5.)<br/>바지락미역국*  (5.6.18.)<br/>돼지갈비찜(감자/밤/표고)  (5.6.10.13.)<br/>온두부*  (5.)<br/>볶음김치  (9.)<br/>돈육잡채*  (1.5.6.10.13.)<br/>초코칩쿠키  (1.2.5.6.),20221226
부산광역시,명호고등학교,시리얼*우유  (2.5.6.)<br/>쇠고기양송이죽(부식)  (16.)<br/>치킨버거  (1.2.5.6.10.12.15.16.)<br/>감자튀김*케첩  (5.6.12.),20221227
부산광역시,명호고등학교,네모유부초밥  (5.16.)<br/>온메밀국수  (3.5.6.7.13.18.)<br/>타코야끼  (1.2.5.6.13.)<br/>단무지  (13.)<br/>아이스크림1  (1.2.5.),20221228
부산광역시,명호고등학교,팥찰밥  (5.)<br/>떡국(주식)1  (1.16.)<br/>돼지갈비찜(단호박)  (5.6.10.13.18.)<br/>김가루청포묵무침(a)*  (5.6.)<br/>파프리카잡채  (1.5.6.13.)<br/>김치(명호)  (9.),20230202
부산광역시,명호고등학교,백미밥  <br/>순대돼지국밥*  (2.5.6.9.10.13.16.)<br/>아삭고추된장무침(연)  (5.6.)<br/>부추겉절이*  (5.6.13.)<br/>오징어김치전(안)  (5.6.9.17.)<br/>석박지(영양량)  (9.)<br/>딸기  ,20230203
부산광역시,명호고등학교,백미밥  <br/>돼지고기김치찌개1  (5.6.9.10.)<br/>김&참치소스(참치쌈밥a)  (1.5.13.)<br/>누들떡볶이*  (1.5.6.13.)<br/>김말이  (1.5.6.16.)<br/>귤1  <br/>깍두기(명호)  (9.),20230206
부산광역시,명호고등학교,훈제오리볶음밥  (5.6.13.18.)<br/>큐브치즈샐러드  (2.12.13.)<br/>고구마치즈돈가스  (1.2.5.6.10.)<br/>웨지감자구이(수제)*  <br/>김치(명호)  (9.)<br/>골라먹는과일젤리  <br/>양송이스프(안)  (2.5.6.13.16.),20230207
부산광역시,명호고등학교,자장면(주식)  (1.2.5.6.12.13.16.18.)<br/>찐만두  (1.5.6.10.16.18.)<br/>양배추겉절이  (5.6.13.)<br/>단무지  (13.)<br/>골드파인애플바/생과  ,20230208
부산광역시,명호고등학교,팥찰밥  (5.)<br/>쇠고기미역국1  (5.6.16.)<br/>돼지갈비찜(감자/밤/표고)  (2.5.6.10.13.18.)<br/>온두부*  (5.6.)<br/>볶음김치  (5.6.9.)<br/>파프리카잡채  (1.5.6.7.8.13.18.)<br/>사과맛요거트  (2.5.),20230302
부산광역시,명호고등학교,백미밥  <br/>순대돼지국밥*  (2.5.6.9.10.13.16.)<br/>아삭고추된장무침(연)  (5.6.)<br/>부추겉절이*  (5.6.)<br/>오징어김치전(안)  (5.6.9.17.)<br/>딸기  <br/>깍두기(명호)  (9.),20230303
부산광역시,명호고등학교,현미밥  <br/>김치콩나물국1  (5.6.9.)<br/>김&참치소스(참치쌈밥a)  (1.2.5.6.13.18.)<br/>떡볶이*  (1.2.5.6.13.17.18.)<br/>김말이튀김(1)  (1.5.6.16.)<br/>깍두기(명호)  (9.),20230306
부산광역시,명호고등학교,기장밥1  <br/>닭곰탕*당면*  (5.6.15.)<br/>깻잎김치(담금)  (5.6.18.)<br/>비엔나떡볶음  (2.5.6.10.12.13.15.16.)<br/>피쉬*칩스  (1.5.6.)<br/>김치(명호)  (9.)<br/>오렌지  ,20230307
부산광역시,명호고등학교,추가밥/김가루  <br/>잔치국수*  (1.5.6.9.18.)<br/>만두튀김&비빔채소  (1.5.6.10.13.16.18.)<br/>토핑요거트  (2.5.)<br/>깍두기(명호)  (9.),20230308
부산광역시,명호고등학교,차조밥  <br/>순두부백탕(바지락)  (5.6.9.13.18.)<br/>참나물겉절이  (5.6.)<br/>콩나물불고기  (1.5.6.7.10.18.)<br/>미트볼치즈구이*  (1.2.5.6.10.12.15.16.)<br/>김치(명호)  (9.),20230309
부산광역시,명호고등학교,추억의도시락(소시지)  (1.2.5.6.9.10.15.16.18.)<br/>들깨무채국1  (5.6.)<br/>고구마파이  (1.2.5.6.)<br/>깍두기(명호)  (9.),20230310
부산광역시,명호고등학교,검정쌀밥1  <br/>돼지고기김치찌개1  (5.6.9.10.)<br/>분모자간장찜닭  (2.5.6.8.13.18.)<br/>단배추된장나물  (5.6.)<br/>고등어구이  (1.2.5.6.7.13.18.)<br/>깍두기(명호)  (9.),20230313
부산광역시,명호고등학교,토마토스파게티*  (1.2.5.6.10.12.13.15.16.)<br/>미니불고기버거  (1.2.5.6.10.12.13.)<br/>과일리코타치즈샐러드  (2.5.6.11.12.13.)<br/>감자튀김*케첩  (5.6.12.)<br/>오이피클9봉  (13.)<br/>포도주스  (13.),20230314
부산광역시,명호고등학교,소보루덮밥(채식)  (1.5.9.10.)<br/>우동장국1  (1.2.5.6.8.9.13.16.18.)<br/>핫도그(오븐)  (1.2.5.6.10.12.15.16.)<br/>케첩  (12.)<br/>깍두기(명호)  (9.),20230315
부산광역시,명호고등학교,현미밥  <br/>쇠고기무국1  (5.6.16.)<br/>돌나물초무침(a)  (5.6.)<br/>코다리떡강정  (1.5.6.12.18.)<br/>소시지구이&머스타드소스(선*)  (1.2.5.6.10.15.16.)<br/>김치(명호)  (9.)<br/>과일(사과)  ,20230316
부산광역시,명호고등학교,백미밥  <br/>녹두삼계탕1  (5.6.15.)<br/>오이무침*  (5.6.)<br/>고구마맛탕1  (5.6.)<br/>동그랑땡구이  (1.2.5.6.10.12.18.)<br/>김치(명호)  (9.)<br/>요구르트  (2.5.),20230317
부산광역시,명호고등학교,곤드레콩나물밥/양념장1  (5.6.)<br/>김치어묵탕  (1.5.6.9.18.)<br/>연근조림  (5.6.)<br/>얼갈이겉절이  (5.6.9.18.)<br/>회오리감자  (1.3.4.5.6.13.)<br/>깍두기(명호)  (9.),20230320
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>달래양념장  (5.6.)<br/>시금치된장국1  (5.6.)<br/>연두부  (5.)<br/>오리불고기(느타리/떡)  (1.5.6.8.18.)<br/>미니돈가스*소스(a)  (2.5.6.10.12.16.18.)<br/>김치(명호)  (9.)<br/>무쌈  (13.),20230321
부산광역시,명호고등학교,잡채밥18  (1.5.6.10.13.)<br/>잡채밥(자장)  (1.2.5.6.7.9.10.13.16.18.)<br/>잔파계란국  (1.5.6.)<br/>소떡소떡  (1.2.5.6.10.12.13.15.16.18.)<br/>단무지  (13.)<br/>골드파인애플바/생과  ,20230322
부산광역시,명호고등학교,검정콩밥  (5.)<br/>등뼈감자탕*  (5.6.9.10.)<br/>메추리알곤약조림  (1.5.6.13.)<br/>함박구이*소스  (1.2.5.6.10.12.13.15.16.18.)<br/>김가루청포묵무침(a)*  (5.6.)<br/>김치(명호)  (9.)<br/>사과주스  (13.),20230323
부산광역시,명호고등학교,떡갈비생채소비빔밥  (2.5.6.7.10.13.16.18.)<br/>감자옹심이국*  (5.6.10.)<br/>탕수만두(만두추가a)  (1.2.10.12.13.18.)<br/>김치(명호)  (9.)<br/>약고추장(쇠)  (5.6.16.)<br/>마카롱  (1.2.3.5.6.),20230324
