city,school,menu_name,menu_date
부산광역시,명호고등학교,백미밥  <br/>알감자조림1  (5.6.)<br/>도라지일미무침1  (5.6.17.18.)<br/>치즈돈가스  (1.2.5.6.10.12.13.16.18.)<br/>김치(명호)  (9.)<br/>양송이스프(안)  (1.2.5.6.13.16.18.),20230327
부산광역시,명호고등학교,검정쌀밥1  <br/>양념장  (5.6.)<br/>맑은동태탕  (5.6.9.)<br/>새송이호박볶음*  (5.6.9.)<br/>닭강정*  (1.2.4.5.6.12.13.15.16.)<br/>두부구이(안)  (5.6.)<br/>젤리  (10.12.13.)<br/>깍두기(명호)  (9.),20230328
부산광역시,명호고등학교,백미밥  <br/>낙지새우비빔밥  (1.5.6.7.8.9.13.16.17.18.)<br/>들깨무채국1  (5.6.)<br/>옥수수치즈구이  (1.2.5.13.)<br/>김치(명호)  (9.)<br/>황도토마토절임  (11.12.),20230329
부산광역시,명호고등학교,현미밥  <br/>비빔쫄면  (5.6.12.13.)<br/>냉이된장국  (5.6.)<br/>수육  (5.6.10.)<br/>옥수수달걀찜  (1.5.6.13.)<br/>찜순대  (2.5.6.10.13.16.18.)<br/>김치(명호)  (9.)<br/>쌈장  (5.6.13.),20230330
부산광역시,명호고등학교,백미밥  <br/>닭칼국수  (1.2.3.5.6.15.18.)<br/>찐만두  (1.5.6.10.)<br/>오징어어묵무침*도시락김  (1.5.6.7.8.17.)<br/>배추겉절이  (5.6.9.18.)<br/>초간장  (5.6.),20230331
부산광역시,명호고등학교,검정쌀밥1  <br/>단배추들깨시락국1  (5.6.)<br/>돈육장조림  (2.5.6.9.10.13.)<br/>도토리묵*양념장  (5.6.13.)<br/>김치전  (1.2.6.9.18.)<br/>크로플*메이플시럽  (1.2.5.6.13.)<br/>깍두기(명호)  (9.),20230403
부산광역시,명호고등학교,기장밥1  <br/>만두국1  (1.5.6.10.16.18.)<br/>고추장찜닭  (2.5.6.8.13.15.16.18.)<br/>세발나물무침  (5.6.)<br/>방울어묵볶음(안)  (1.5.6.7.9.13.)<br/>김치(명호)  (9.),20230404
부산광역시,명호고등학교,나물비빔밥  (5.6.13.)<br/>들깨무채국1  (5.6.)<br/>계란후라이  (1.6.)<br/>벌집감자튀김  (5.6.)<br/>김치(명호)  (9.)<br/>약고추장(채식)  (5.6.13.)<br/>사과주스  (13.),20230405
부산광역시,명호고등학교,현미밥  <br/>쑥국  (5.6.18.)<br/>돈육고추장불고기*  (2.5.6.10.12.13.)<br/>피쉬*칩스  (1.2.5.6.13.)<br/>김*양념장  (5.6.)<br/>김치(명호)  (9.)<br/>떠먹는요구르트(저당)  (2.),20230406
부산광역시,명호고등학교,백미밥  <br/>순대돼지국밥*  (1.2.5.6.9.10.13.16.18.)<br/>아삭고추된장무침(연)  (5.6.)<br/>*부추겉절이(연)  (5.9.)<br/>고구마맛탕1  (5.6.13.)<br/>석박지(영양량)  (9.)<br/>딸기  ,20230407
부산광역시,명호고등학교,차조밥  <br/>부대찌개*  (1.2.5.6.9.10.12.13.15.16.18.)<br/>해물볶음우동*  (2.5.6.8.9.13.17.18.)<br/>감자채볶음(안)  (5.6.)<br/>납작만두&비빔채소  (1.5.6.13.)<br/>짜먹는요구르트(포)  (2.)<br/>깍두기(명호)  (9.),20230410
부산광역시,명호고등학교,팥찰밥  (5.)<br/>새알미역국  (5.6.)<br/>돼지갈비찜(감자/밤/표고)  (2.5.6.10.12.13.)<br/>삼색묵김가루무침  (1.2.5.6.)<br/>조기구이  (5.6.)<br/>김치(명호)  (9.)<br/>쑥절편  (2.3.5.6.13.),20230411
부산광역시,명호고등학교,백미밥  <br/>두부된장국  (5.6.18.)<br/>제육생채소비빔밥  (2.5.6.10.12.13.)<br/>회오리핫도그  (1.2.5.6.9.10.12.13.15.16.18.)<br/>김치(명호)  (9.)<br/>망고황도요거트샐러드(a)  (2.11.12.),20230412
부산광역시,명호고등학교,렌틸콩밥  (5.)<br/>맑은콩나물국  (5.6.)<br/>안동찜닭*납작당면  (2.5.6.12.13.15.)<br/>다시마채무침  (5.9.18.)<br/>소시지구이&머스타드소스(선*)  (1.2.5.6.10.15.16.)<br/>김치(명호)  (9.),20230413
부산광역시,명호고등학교,자장면(주식)  (1.2.5.6.12.13.16.18.)<br/>갈비만두&초간장  (1.5.6.9.10.16.18.)<br/>후르츠탕수육  (5.6.10.11.12.13.16.18.)<br/>단무지  (13.)<br/>골드파인애플바/생과  ,20230414
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>참치김치찌개(안)  (5.6.9.18.)<br/>치즈닭갈비  (2.5.6.12.13.15.)<br/>새우젓달걀찜  (1.2.5.9.18.)<br/>미나리무생채  (5.6.18.)<br/>요구르트  (2.)<br/>깍두기(명호)  (9.),20230417
부산광역시,명호고등학교,기장밥1  <br/>육개장(안)  (5.6.16.)<br/>대파채겉절이(레몬)  (5.6.)<br/>마늘쫑건새우볶음(추천)  (5.6.9.13.)<br/>삼색잡채*  (1.5.6.10.13.18.)<br/>너비아니  (5.6.10.)<br/>김치(명호)  (9.),20230418
부산광역시,명호고등학교,크림스파게티(안)  (1.2.5.6.10.13.16.18.)<br/>치킨샐러드*  (1.2.5.6.13.15.18.)<br/>웨지감자구이(수제)*  (5.6.12.)<br/>오이피클9봉  (13.)<br/>레몬에이드(완)  ,20230419
부산광역시,명호고등학교,율무밥1  <br/>닭곰탕*당면*  (5.6.15.)<br/>시금치나물  (5.6.)<br/>비엔나떡볶음  (2.5.6.10.12.13.15.16.)<br/>고등어양념구이  (5.6.7.13.18.)<br/>김치(명호)  (9.),20230420
부산광역시,명호고등학교,*콩나물밥  (5.6.)<br/>양념장  (5.6.)<br/>감자옹심이국*  (5.6.)<br/>콩조림*  (5.6.)<br/>쌈추겉절이  (5.6.)<br/>치즈핫도그  (1.2.5.6.16.)<br/>김치(명호)  (9.)<br/>과일(사과)  ,20230421
부산광역시,명호고등학교,백미밥  <br/>옥수수크림스프  (1.2.5.6.13.16.)<br/>샐러드파스타  (1.2.5.6.7.12.13.18.)<br/>달걀말이*  (1.5.12.18.)<br/>고구마치즈돈가스  (1.2.5.6.10.12.15.16.18.)<br/>돈까스소스  (5.6.12.13.18.)<br/>김치(명호)  (9.)<br/>케첩  (12.)<br/>하루견과  (2.3.4.14.19.),20230424
부산광역시,명호고등학교,1/2백미밥+김가루  <br/>꼬지어묵탕  (1.5.6.13.)<br/>국물떡볶이  (1.2.5.6.12.13.16.17.18.)<br/>만두튀김  (5.6.)<br/>김말이튀김(1)  (1.5.6.)<br/>단호박튀김  (5.6.)<br/>김치(명호)  (9.)<br/>비타민음료  (5.13.),20230425
부산광역시,명호고등학교,돈육카레라이스(a)  (2.5.6.10.12.13.15.16.18.)<br/>건새우콩나물국(안)  (5.6.9.)<br/>오리엔탈샐러드  (2.5.6.10.12.18.)<br/>닭강정*  (1.5.6.12.13.15.18.)<br/>김치(명호)  (9.)<br/>아이스크림1  (1.2.5.),20230426
부산광역시,명호고등학교,토마토스파게티*  (1.2.5.6.10.12.13.15.16.18.)<br/>불고기퀘사디아  (1.2.6.10.12.13.)<br/>오이피클9봉  (13.)<br/>초코우유  (2.5.)<br/>망고요거트샐러드(a)  (1.2.5.6.11.),20230427
부산광역시,명호고등학교,현미밥  <br/>양념장  (5.6.)<br/>등뼈감자탕*  (5.6.9.10.)<br/>연두부  (5.)<br/>실곤약무침(안)  (5.6.13.)<br/>비엔나떡볶음  (2.5.6.10.12.13.15.16.)<br/>김치(명호)  (9.)<br/>초코우유  (2.5.),20230501
부산광역시,명호고등학교,백미밥  <br/>단배추들깨시락국1  (5.6.)<br/>양배추샐러드  (1.5.12.13.)<br/>돈가스  (1.2.5.6.10.)<br/>돈까스소스  (5.6.12.13.18.)<br/>알감자버터구이(안)*  (2.5.)<br/>김치(명호)  (9.)<br/>참깨드레싱  (1.2.5.6.)<br/>요구르트  (2.),20230502
부산광역시,명호고등학교,백미밥  <br/>닭칼국수  (2.5.6.15.18.)<br/>오징어어묵무침*도시락김  (1.5.6.13.17.18.)<br/>핫도그(오븐)  (1.2.5.6.10.12.15.16.)<br/>석박지(영양량)  (9.),20230503
부산광역시,명호고등학교,로제스파게티  (1.2.5.6.9.10.12.13.16.)<br/>치킨또띠아*  (1.2.5.6.15.18.)<br/>토마토치즈샐러드  (1.2.5.6.12.13.)<br/>감자튀김*케첩  (5.6.12.)<br/>오이피클9봉  (13.)<br/>자몽에이드  ,20230504
부산광역시,명호고등학교,백미밥  <br/>꼬지어묵탕  (5.6.)<br/>새우젓달걀찜  (1.5.8.9.)<br/>국물떡볶이  (2.5.6.11.12.16.18.)<br/>김말이튀김(1)  (5.6.16.)<br/>김치(명호)  (9.)<br/>구겔호프  (1.2.5.6.),20230508
부산광역시,명호고등학교,현미밥  <br/>추어탕  (5.6.9.)<br/>미역초무침  (5.6.13.)<br/>만두튀김&비빔채소  (1.5.6.10.16.18.)<br/>소시지구이&머스타드소스(선*)  (1.2.5.6.10.16.)<br/>김치(명호)  (9.)<br/>요구르트  (2.),20230509
부산광역시,명호고등학교,낙지새우비빔밥  (1.2.5.6.9.13.16.17.18.)<br/>블루베리크림치즈베이글  (1.2.5.6.13.16.)<br/>들깨무채국1  (5.6.)<br/>김치(명호)  (9.)<br/>황도토마토절임  (11.12.),20230510
부산광역시,명호고등학교,기장밥1  <br/>감자수제비국  (1.2.5.6.)<br/>온두부*  (5.6.)<br/>분모자간장찜닭  (2.5.6.8.15.16.18.)<br/>느타리잔파초무침  (5.6.)<br/>볶음김치  (9.)<br/>깍두기(명호)  (9.),20230511
부산광역시,명호고등학교,나물비빔밥  (5.6.16.)<br/>팽이장국  (5.6.)<br/>계란후라이  (1.5.6.)<br/>회오리감자  (1.2.5.6.)<br/>김치(명호)  (9.)<br/>약고추장(채식)  (5.6.13.)<br/>식혜  ,20230512
부산광역시,명호고등학교,팥찰밥  (5.)<br/>블루베리케이크  (1.2.5.6.10.13.)<br/>가자미미역국  (5.6.8.18.)<br/>돼지갈비찜(감자/밤/표고)  (2.5.6.10.13.15.18.)<br/>가지나물무침  (5.6.)<br/>돈육잡채*  (1.5.6.10.13.)<br/>김치(명호)  (9.),20230515
부산광역시,명호고등학교,혼합15곡잡곡밥(추천)  (5.)<br/>닭다리삼계탕  (5.6.15.)<br/>오이무침*  (5.6.)<br/>해물볶음우동*  (5.6.7.8.9.13.16.17.18.)<br/>동그랑땡구이  (1.5.6.10.12.15.16.)<br/>김치(명호)  (9.)<br/>케첩  (12.)<br/>요구르트  (2.),20230516
부산광역시,명호고등학교,고기짬뽕  (2.5.6.7.8.9.10.13.17.18.)<br/>찐만두  (1.5.6.9.10.16.18.)<br/>크림/칠리새우  (1.2.5.6.9.12.13.)<br/>단무지  (13.)<br/>짜먹는요구르트(포/딸)  (2.),20230517
부산광역시,명호고등학교,차조밥  <br/>맑은동태탕  (5.6.9.)<br/>메추리알곤약조림  (1.5.6.8.)<br/>다시마채무침  (5.6.)<br/>숯불양념닭구이*면  (1.2.5.6.7.10.12.13.15.16.18.)<br/>김치(명호)  (9.)<br/>골드파인애플바/생과  ,20230518
부산광역시,명호고등학교,떡갈비마요덮밥  (1.2.5.6.10.12.15.16.18.)<br/>유부장국  (5.6.)<br/>양상추샐러드  (2.5.6.12.)<br/>키위드레싱  (1.2.5.6.11.)<br/>김치(명호)  (9.)<br/>짜먹는 아이스크림  (1.2.5.),20230519
부산광역시,명호고등학교,시리얼*우유  (2.5.6.)<br/>슈비버거  (1.2.5.6.9.10.12.16.)<br/>감자튀김*케첩  (5.6.12.)<br/>오이피클9봉  (13.),20230522
부산광역시,명호고등학교,백미밥  <br/>고기국수  (2.5.6.9.10.13.15.16.18.)<br/>아삭고추된장무침(연)  (5.6.)<br/>부추겉절이*  (5.6.)<br/>소떡소떡  (1.2.5.6.10.15.16.)<br/>김치(명호)  (9.)<br/>오렌지주스  (13.),20230523
부산광역시,명호고등학교,곤드레콩나물밥/양념장1  (5.6.)<br/>김치어묵탕  (5.6.9.)<br/>열대과일샐러드  (1.2.5.6.11.)<br/>얼갈이겉절이  (5.6.9.)<br/>생선/감자튀김  (1.2.5.6.7.18.)<br/>김치(명호)  (9.)<br/>깍두기(명호)  (9.),20230526
부산광역시,명호고등학교,백미밥  <br/>모듬어묵탕  (1.5.6.)<br/>도라지일미무침1  (5.6.17.)<br/>로제떡볶이  (2.5.6.10.13.15.16.17.)<br/>만두튀김  (1.5.6.10.)<br/>김치(명호)  (9.)<br/>유산균음료(복숭/파인)  (2.11.),20230530
부산광역시,명호고등학교,날치알김치덮밥  (1.5.6.8.9.)<br/>미니우동  (1.2.5.6.9.)<br/>치즈핫도그  (1.2.5.6.12.13.15.16.18.)<br/>망고주스  (13.)<br/>깍두기(명호)  (9.),20230531
부산광역시,명호고등학교,*산채비빔밥*약고추장  (5.6.16.)<br/>근대된장국1  (5.6.)<br/>계란후라이  (1.)<br/>고구마맛탕1  (5.6.13.)<br/>김치(명호)  (9.)<br/>식혜  <br/>수박  ,20230601
부산광역시,명호고등학교,현미밥  <br/>부대찌개(면사리)*  (1.2.5.6.9.10.12.15.16.)<br/>메추리알장조림*  (1.5.6.13.)<br/>얼갈이겉절이  (5.6.9.)<br/>새우까스*감자튀김  (1.5.6.9.)<br/>콘소스  (1.2.5.6.13.)<br/>깍두기(명호)  (9.),20230602
부산광역시,명호고등학교,토마토스파게티*(채식미트볼)  (1.2.5.6.10.12.13.15.16.)<br/>새우버거  (1.2.5.6.9.12.13.)<br/>웨지감자*케첩  (1.2.5.6.12.13.)<br/>오이피클9봉  (13.)<br/>레몬에이드(완)  ,20230607
부산광역시,명호고등학교,기장밥1  <br/>맑은콩나물국  (5.6.)<br/>고등어김치조림(오븐)  (5.6.7.9.13.)<br/>콘치즈닭갈비  (2.5.6.13.15.)<br/>참나물파프리카무침  (5.6.)<br/>망고주스  (13.)<br/>깍두기(명호)  (9.),20230608
부산광역시,명호고등학교,백미밥  <br/>닭곰탕*당면*  (15.)<br/>*부추겉절이(연)  (13.)<br/>김가루청포묵무침(a)*  (5.6.)<br/>미니돈가스*소스(a)  (1.2.5.6.10.12.13.16.18.)<br/>에그타르트18  (1.2.5.6.)<br/>깍두기(명호)  (9.),20230609
부산광역시,명호고등학교,팥찰밥 (5)<br/>레드벨벳케이크 (1.2.5.6)<br/>쇠고기미역국1 (5.6.16)<br/>돼지갈비찜(단호박) (5.6.10.13.18)<br/>열무된장무침 (5.6)<br/>삼색잡채* (1.5.6.10.13.18)<br/>김치(명호) (9),20230612
부산광역시,명호고등학교,검정쌀밥1 <br/>들기름막국수 (3.5.6.13.16)<br/>해물순두부찌개1 (5.6.9.13.18)<br/>마늘보쌈(hj) (5.6.10.13)<br/>오이양파절임 <br/>김치(명호) (9)<br/>초코추러스 (1.2.5.6),20230613
부산광역시,명호고등학교,열무비빔밥&약고추장 (5.6.9.13)<br/>크림치즈꽈배기 (1.2.5.6)<br/>팽이버섯된장국(표준) (5.6)<br/>계란후라이 (1)<br/>김치(명호) (9)<br/>수박 ,20230614
부산광역시,명호고등학교,혼합15곡잡곡밥(추천) (5)<br/>녹두삼계탕1 (15)<br/>온두부* (5)<br/>오이부추겉절이 <br/>볶음김치 (9)<br/>코다리깐풍강정 (4.5.6.12.13)<br/>메론1 ,20230615
부산광역시,명호고등학교,햄야채볶음밥* (1.2.5.6.10.13.15.16.18)<br/>마라탕 (1.2.5.6.10.12.13.15.16.18)<br/>중국식오이무침 (5.6.13.18)<br/>한입꿔바로우 (1.5.6.10)<br/>김치(명호) (9)<br/>땅콩소스 (2.4.5.6.13.18)<br/>버블티 (2.13),20230616
부산광역시,명호고등학교,닭갈비김치볶음밥 (5.6.13.15)<br/>단배추된장국(안) (5.6)<br/>치즈돈가스 (1.2.5.6.10)<br/>알감자버터구이(고) (2.5.13)<br/>김치(명호) (9)<br/>돈가스소스(완)(고) (1.2.5.6.11.12.13.16.18)<br/>황도요거트샐러드(a) (2.11),20230619
부산광역시,명호고등학교,차조밥 <br/>양념장 (5.6)<br/>블루베리크림치즈베이글 (1.2.5.6.13)<br/>참치김치찌개(안) (5.6.9)<br/>연두부 (5)<br/>미역초무침(고) (13)<br/>돈육고추장불고기* (5.6.10.13)<br/>깍두기(명호) (9),20230620
부산광역시,명호고등학교,자장면(주식) (1.2.5.6.12.13.16.18)<br/>찐만두 (1.5.6.10.16.18)<br/>깐쇼새우샐러드(고) (1.2.5.6.9.13)<br/>단무지 (13)<br/>초간장 (5.6.13)<br/>젤리 ,20230621
부산광역시,명호고등학교,옛날도시락비빔밥(비엔나)(고) (1.2.5.6.9.10.15.16)<br/>들깨무채국1 (5.6)<br/>아이스찹쌀떡(딸기맛) (2.5.6)<br/>오미자에이드 (13)<br/>깍두기(명호) (9),20230622
부산광역시,명호고등학교,햄김가루주먹밥 (1.2.5.6.9.10.13.15.16.18)<br/>우동(주식)1 (1.5.6)<br/>타코야끼 (1.2.5.6.13)<br/>단무지 (13)<br/>청포도주스 (13),20230623
부산광역시,명호고등학교,유부장국 (5.6)<br/>제육생채소비빔밥 (5.6.10.13)<br/>반반핫도그 (1.2.5.6.10.12.13.16)<br/>김치(명호) (9)<br/>과일(참외) ,20230626
부산광역시,명호고등학교,치킨마요덮밥* (1.5.6.13.15)<br/>우동장국1 (1.2.5.6.8.9.13.16.18)<br/>소떡소떡 (1.2.5.6.10.15.16)<br/>김치(명호) (9)<br/>젤리 ,20230627
부산광역시,명호고등학교,백미밥 <br/>부추계란국 (1)<br/>국물떡볶이 (1.2.5.6.12.13.16.18)<br/>만두튀김 (1.5.6.10.16.18)<br/>김말이튀김(1) (1.5.6.16)<br/>어묵튀김(사이드) (1.5.6)<br/>도시락김 <br/>김치(명호) (9)<br/>비타민음료 (5.13),20230628
부산광역시,명호고등학교,도라에몽빵 (1.2.5.6)<br/>돈육카레라이스(a) (2.5.6.10.12.13.16.18)<br/>치킨샐러드* (1.2.5.6.13.15.18)<br/>김치(명호) (9)<br/>과일화채(고) (2.11),20230629
부산광역시,명호고등학교,토마토스파게티(고) (1.2.5.6.10.12.13.15.16)<br/>페스츄리피자 (1.2.5.6.10.12.13.15.16)<br/>양상추샐러드 (12)<br/>오이피클9봉 (13)<br/>블루베리드레싱 (2.13)<br/>배맛주스 (13),20230630
부산광역시,명호고등학교,백미밥 <br/>비빔쫄면 (5.6.12.13)<br/>단배추된장국(안) (5.6)<br/>양배추샐러드 (1.5.12.13)<br/>고구마치즈돈가스 (1.2.5.6.10)<br/>김치(명호) (9)<br/>참깨드레싱 (1.5.6.13)<br/>마카롱 (1.2.6),20230703
부산광역시,명호고등학교,열무비빔밥&약고추장 (5.6.9.13)<br/>열무비빔밥(무생채) (5.6.13)<br/>열무비빔밥(콩나물) (5.6.13)<br/>팽이장국 (5.6.13)<br/>열대과일샐러드 (1.2.5.6.11.13)<br/>계란후라이 (1)<br/>핫도그(오븐) (1.2.5.6.10.12.16)<br/>김치(명호) (9)<br/>케첩 (12),20230705
부산광역시,명호고등학교,검정쌀밥1 <br/>블루베리크림치즈베이글 (1.2.5.6.13)<br/>닭곰탕*당면* (15)<br/>오이무침* (13)<br/>마파두부(가지) (5.6.10.12.13.18)<br/>생선까스 (1.5.6)<br/>김치(명호) (9)<br/>콘소스 (1.2.5.6.13),20230706
부산광역시,명호고등학교,셀프김가루주먹밥 <br/>물비빔국수 (1.3.5.6.9.16)<br/>찐만두 (1.5.6.10.16.18)<br/>바싹불고기 (2.16)<br/>김치(명호) (9)<br/>초간장 (5.6.13),20230707
부산광역시,명호고등학교,검정쌀밥1 <br/>비빔당면 (1.5.6)<br/>미역오이냉국 (5.6.13.16)<br/>마늘보쌈(hj) (5.6.10.13)<br/>얼갈이겉절이 (5.6.9)<br/>김치(명호) (9)<br/>떠먹는요구르트(저당) (2),20230710
부산광역시,명호고등학교,혼합15곡잡곡밥(추천) (5)<br/>양념장 (5.6)<br/>닭다리삼계탕 (15)<br/>온두부* (5)<br/>부추겉절이* (5.6.13)<br/>볶음김치 (9)<br/>비엔나떡볶음 (2.5.6.10.12.13.15.16)<br/>수박 ,20230711
부산광역시,명호고등학교,백미밥 <br/>잔치국수* (1.5.6.9.18)<br/>양념장 (5.6)<br/>셀프충무김밥1 (1.5.6.9.13.17.18)<br/>섞박지(명호) (9),20230712
부산광역시,명호고등학교,율무밥1 <br/>맑은콩나물국 (5.6)<br/>김가루청포묵무침(a)* (5.6)<br/>슈프림치킨 (1.5.6.15)<br/>삼치구이 (13)<br/>김치(명호) (9)<br/>아이스망고바 ,20230713
부산광역시,명호고등학교,가지콩나물밥 (5.6.10.13.16)<br/>양념장 (5.6)<br/>크로크무슈* (1.2.5.6.10.13)<br/>호박잎된장국 (5.6)<br/>그린샐러드(키위) (1.5.11.12)<br/>김치(명호) (9)<br/>요구르트 (2),20230714
부산광역시,명호고등학교,"팥찰밥 (5)<br/>새알미역국 (5.6)<br/>돼지갈비찜(감자,밤,표고) (5.6.10.13)<br/>열무된장무침 (5.6)<br/>돈육잡채* (1.5.6.10.13)<br/>김치(명호) (9)<br/>치즈케이크 (1.2.5.6.10)",20230717
부산광역시,명호고등학교,백미밥 <br/>만두국1 (1.5.6.10.16.18)<br/>떡볶이* (1.5.6.13)<br/>김말이 (1.5.6.16)<br/>도시락김 <br/>김치(명호) (9)<br/>흑당버블라떼 (2),20230718
부산광역시,명호고등학교,팥찰밥 (5)<br/>양념장 (5.6)<br/>들깨미역국 (5.6)<br/>돼지갈비찜(단호박) (5.6.10.13.18)<br/>삼색잡채* (1.5.6.10.13.18)<br/>두부구이(안) (5)<br/>김치(명호) (9)<br/>오레오케이크 (1.2.5.6),20230816
부산광역시,명호고등학교,혼합15곡잡곡밥(추천) (5)<br/>닭다리삼계탕 (15)<br/>오이부추겉절이 <br/>비엔나떡볶음 (2.5.6.10.12.13.15.16)<br/>명태살어묵전 (1.5.6)<br/>김치(명호) (9)<br/>케첩 (12)<br/>수박 ,20230817
부산광역시,명호고등학교,기장밥1 <br/>잔파계란국 (1)<br/>치즈떡볶이 (1.2.5.6.13)<br/>만두튀김 (1.5.6.10.16.18)<br/>김말이튀김(1) (1.5.6.16)<br/>도시락김 <br/>김치(명호) (9)<br/>유산균음료(복숭/파인) (2.11),20230818
부산광역시,명호고등학교,현미밥 <br/>양념장 (5.6)<br/>블루베리크림치즈베이글 (1.2.5.6.13)<br/>모듬어묵탕 (1.5.6.13)<br/>연두부 (5)<br/>열무된장무침 (5.6)<br/>돈육김치볶음 (5.6.9.10.13)<br/>김치(명호) (9),20230821
부산광역시,명호고등학교,차조밥 <br/>닭개장* (5.6.15)<br/>미트볼데리야끼조림* (1.2.5.6.10.12.13.15.16.18)<br/>브로콜리숙회&초장 (5.6.13)<br/>고등어구이 (7.13)<br/>김치(명호) (9)<br/>아이스망고바 ,20230822
부산광역시,명호고등학교,김치말이국수 (1.5.6.9.16)<br/>셀프김가루주먹밥 (1.2.5.6.9.13.16.18)<br/>소떡소떡 (1.2.5.6.10.15.16)<br/>복숭아요거트샐러드(a) (2.11)<br/>깍두기(명호) (9),20230823
부산광역시,명호고등학교,백미밥 <br/>단배추된장국(안) (5.6)<br/>돈가스 (1.2.5.6.10)<br/>돈까스소스 (5.6.12.13.18)<br/>알감자버터구이(고) (2.5.13)<br/>미트볼푸실리 (1.2.5.6.10.12.13.15.16)<br/>김치(명호) (9),20230824
부산광역시,명호고등학교,나물비빔밥 (5.6.13.16)<br/>두부된장국 (5.6.18)<br/>계란후라이 (1)<br/>채식만두 (1.5.6.10.16.18)<br/>김치(명호) (9)<br/>초간장 (5.6.13)<br/>약고추장(채식) (5.6.13)<br/>약과 (1.5.6),20230825
부산광역시,명호고등학교,현미밥 <br/>감자수제비국 (5.6.9)<br/>옥수수달걀찜 (1.13)<br/>콩나물무침(고춧가루)* (5.6)<br/>미니돈가스*소스(a) (1.2.5.6.10.12.13.16.18)<br/>김치(명호) (9)<br/>요구르트 (2),20230828
부산광역시,명호고등학교,현미밥 <br/>참치김치찌개(안) (5.6.9)<br/>메추리알장조림* (1.5.6.13)<br/>단배추된장나물 (5.6)<br/>소시지구이&머스타드소스(선*) (1.2.5.6.10.15.16)<br/>아이스홍시 <br/>깍두기(명호) (9),20230829
부산광역시,명호고등학교,스팸마요덮밥(a) (1.2.5.6.10.13.15.16)<br/>들깨무채국1 (5.6)<br/>회오리감자 (5.6)<br/>김치(명호) (9)<br/>망고요거트샐러드(a) (1.2.5.6.11),20230830
부산광역시,명호고등학교,율무밥1 <br/>비빔막국수(안) (3.5.6.13.16)<br/>두부된장국 (5.6.18)<br/>수육 (10)<br/>찜순대 (2.5.6.10.13.16)<br/>메밀전병 (2.3.5.6.16.18)<br/>깍두기(명호) (9),20230831
부산광역시,명호고등학교,토마토스파게티 (1.2.5.6.10.12.13.15.16.18)<br/>피자 (1.2.5.6.10.12.13.15.16.18)<br/>토마토치즈샐러드 (1.2.5.6.12.13)<br/>오이피클 <br/>레몬에이드 ,20230901
부산광역시,명호고등학교,차조밥 <br/>맑은콩나물국 (5.6.9)<br/>치즈불닭구이* (2.5.6.7.13.15.16.18)<br/>단배추된장나물 (5.6)<br/>고등어구이 (7.13)<br/>김치(명호) (9)<br/>메론1 ,20230904
부산광역시,명호고등학교,기장밥1 <br/>옹심이만두국 (1.5.6.10.16.18)<br/>김가루청포묵무침(a)* (5.6)<br/>대파채겉절이 <br/>도시락김 <br/>너비아니 (2.5.6.10.12.15.16.18)<br/>김치(명호) (9)<br/>떠먹는요구르트(저당) (2.5),20230905
